quizzes,solutions
000780123001095700006002004430100002205040017060508000040000900708609005050870301,594786123321495786876312594439167852285943617167528439643251978718639245952874361
400107600850000000720090803002006908180030700000450031039000000570360040000270009,493187625851623497726594813342716958185932764967458231239841576578369142614275389
803040719004100030050006004908053001005280460320007500001300082000700006000025000,863542719294178635157936824948653271715289463326417598571364982482791356639825147
000745000980000470020309165400800750360010004000006002506007080008200039003100500,631745928985621473724389165412893756367512894859476312546937281178254639293168547
000280004004351260805906000200000109006002870030170000100000000058403910970800600,361287594794351268825946731287634159416592873539178426142769385658423917973815642
480000050501003670000000009300100002070800034040607980005001200600700500097304800,489276351521493678763518429358149762976825134142637985835961247614782593297354816
200000000860013400900456038301070050020000006000804700080000075170590004400061309,234987561865213497917456238341679852728135946596824713689342175173598624452761389
804006050000050001790400300900030207508000603300987040000704806600090520032500010,814376952263859471795412368941635287578241693326987145159724836687193524432568719
300020006020508070008390400009000081270040005500700304017000060003006009640085100,395427816124568973768391452439652781271843695586719324917234568853176249642985137
005021800700000903000740006030184060006900020807050000508406100012003009900008547,695321874724865913381749256239184765156937428847652391578496132412573689963218547
205406103700003005640700000000008000300000817160504020007600482000280900009105030,285496173791823645643751298972318564354962817168574329517639482436287951829145736
120400307400006050068025090902000100043010082000300700000609003051080004709000800,125498367497136258368725491972864135543917682816352749284679513651283974739541826
098056001600000200700491000010003007200980030504070060080010650420700800003500409,398256741641837295752491386819643527276985134534172968987314652425769813163528479
900050100084000600030102000208006007040290005003017809405360070020701030060800901,972654183184973652536182794298536417741298365653417829415369278829741536367825941
810097600900450020070000058150000046009300002003620095040930087300081400600000000,815297634936458721274163958152879346469315872783624195541936287327581469698742513
078003009000470020041285000605308072027000000030710690010000060000600543460900008,278163459356479821941285736695348172127596384834712695512834967789621543463957218
080950004590006071006783000900040018400205000207690000050000060000060347000102900,782951634593426871146783529965347218438215796217698453359874162821569347674132985
301700460068040020700905001407006005035002098020001700096030010000280000503000000,351728469968143527742965381417896235635472198829351746296537814174289653583614972
500100063680509000002070804008000526010403000900620040300900600700035092040000100,574182963683549217192376854438791526216453789957628341325914678761835492849267135
000800030100006094040927080200015600050070002671003000718004005003000060506090703,962841537187536294345927186239415678854679312671283459718364925493752861526198743
070060842803020900450009160006000000705004019200050304000713000900500208600080070,179365842863421957452879163346198725785234619291657384528713496917546238634982571
000639000604000020008000701500004093070028600001000250480063002039000100102047008,217639485654871329398452761526714893973528614841396257485163972739285146162947538
250600034090000700006030128000003080071085490580001000007020050030094002609100007,258617934193842765746539128962473581371285496584961273417326859835794612629158347
070080216300070080065900307020609000700040008193000400000010820240500000000063190,974385216312476589865921347428639751756142938193857462639714825241598673587263194
001005090609730080280400000074603050300800006050090027160002030007000005020906410,731285694649731582285469173974623851312857946856194327168542739497318265523976418
004206580600000104105307200020760300090005001000008040060184007509000030007090602,974216583632859174185347269428761395796435821351928746263184957519672438847593612
009003260800740000030000710050027080170384900006510020410900000500800301063000005,749153268821746539635298714954627183172384956386519427418935672597862341263471895
920050000070020408040016300200905001800064900607083005010800067000000090405000102,923458716176329458548716329234975681851264973697183245319842567762531894485697132
098000100470000360006207004000710000001506429800302000203000001105930087000008650,598463172472891365316257894624719538731586429859342716283675941165934287947128653
002000008980105306400060720300948270205710000000000000000004000706200953039500480,612437598987125346453869721361948275295713864874652139528394617746281953139576482
050100836010000002702040509970508040060900100003270000624009080000083605030010700,459127836316895472782346519971568243268934157543271968624759381197483625835612794
820004070700200906009108450300560009050000800067001200540002003100030700003980010,825694371714253986639178452382567149451329867967841235548712693196435728273986514
058390200300000964060010000039008000040002170706009320002540890500800730100007605,458396217321785964967214583239178456845632179716459328672543891594861732183927645
009681002400003010000002709070000038025007104801050000006379800500460000090200067,759681342482793615163542789974126538625837194831954276246379851517468923398215467
201400070805061000000078060004012009980530600100007003050000040090080001600940827,261459378875361294349278165534612789987534612126897453758123946492786531613945827
060800520004000901090405000002019003001700460650008070800072005030000690719030008,367891524524367981198425736472619853981753462653248179846972315235184697719536248
400000208090040035002016040001005006035094020807000309060003100080901060200050704,476539218198247635352816947921385476635794821847162359569473182784921563213658794
940000078050047060003002405001280500870006009000100036095008710430650000102000000,946315278258947361713862495361289547874536129529174836695428713437651982182793654
910008503000060027030021900056100008108072300000804002000000741090005000860430050,912748563485369127637521984256193478148672395379854612523986741794215836861437259
000000608900418205170560003009100700307000050060040082004280006050900000012003490,425397618936418275178562943289135764347826159561749382794281536653974821812653497
000870060003004090000210304500001073300050409071406820608320000009600007042008500,495873162213564798867219354524981673386752419971436825658327941139645287742198536
400005207500039100000067040005016370004000058300090002701040830003600709952008000,436185297527439186189267543295816374614723958378594612761942835843651729952378461
062107004009000000003048001058070009037091060010506800005600083700230950000000042,862157394149362578573948621658473219237891465914526837425619783781234956396785142
160500080000687029000030004003960000742003000900000500600008700071096043090040201,169524387435687129287139654853961472742853916916472538624318795571296843398745261
270960000040057630090000002100034050003000718589006020008005004000300000010792305,275963841841257639396481572127834956463529718589176423738615294952348167614792385
800021049370640010000900005000008100092470003650002070540300002786050400000000600,865721349379645218214983765437598126192476583658132974541367892786259431923814657
000070600508300900074900000100050309006400278000037054030800400209000015000106002,923574681518362947674981523147258369356419278892637154731825496269743815485196732
000000100043000096201095070007000602190050083450086000000004000000072539080169700,978623145543718296261495378837941652196257483452386917729534861614872539385169724
000800100091047060200000305052400003630070049100056780900600000016200850025014000,567823194391547268284961375752498613638172549149356782973685421416239857825714936
010000068275060000040053200050004030034090107000028900023907040100500380006001000,319472568275869413648153279952714836834695127761328954523987641197546382486231795
008046925600390400700005008000207030824050000305010006006002007013800690090000040,138746925652398471749125368961287534824653719375419286486932157513874692297561843
190450200008003400020600073310009000007060541005780006050270800630004100009000020,193457268768923415524618973316549782987362541245781396451276839632894157879135624
000300670907018000306400002060080510004009300090500024100007090000003148080260005,548392671927618453316475982263784519854129367791536824135847296672953148489261735
280030409001209000300600850609020030054003000100054087000070100702800900010090065,286537419541289376397641852679128534854763291123954687935476128762815943418392765
010602008035040700080030209903005002004093086020076100000800004600510800007009000,719652348235948761486731259963185472174293586528476193351867924692514837847329615
406308000090400281000010006002040057045002000000170300020003060800250000307090804,416328579593467281278519436132846957745932618689175342924783165861254793357691824
004210000901006800320004000050020143000300900800907060640090370238060010007080052,584219736971536824326874591759628143462351987813947265645192378238765419197483652
030060059000701000400530200802000160000004070960050023029806004374010000050200000,731462859295781346486539217842397165513624978967158423129876534374915682658243791
050120064803450090006000080400700005070005800001800003020963740600007032009200100,957128364813456297246379581498731625372645819561892473125963748684517932739284156
001004000080700002273090064600009005510830070004012083009358040000007301050600200,961284537485763912273195864638479125512836479794512683129358746846927351357641298
406005008200306057003190200080070060600001029500004701030057000074900080800012900,416725398298346157753198246381279465647531829529684731932857614174963582865412973
000340200516078090400106000095000001000057009830020070241003080000489030009700560,978345216516278493423196758795634821162857349834921675241563987657489132389712564
009208460013090502000000071052603800006100050390004000700052004620800090000400010,579218463413796582268345971152673849846129357397584126781952634624831795935467218
006040709000207050008000034090003400500810600020009871307520000140908000005600012,216345789439287156758196234891763425574812693623459871367521948142938567985674312
703006082000000040009103760276009010005000308040015020900340200000020007810907006,753496182681572943429183765276839514195264378348715629967348251534621897812957436
000020401080300960706004005001000000504008300078140002120090600000600070900405803,359726481482351967716984235231569748594278316678143592123897654845632179967415823
300006040000500821290070000057084900003090184000600000004900200830100506060058037,315826749746539821298471653157384962623795184489612375574963218832147596961258437
698400050000018400100067002004209080030000095050680701200000000009004370060375900,698432157327518469145967832714259683836741295952683741273896514589124376461375928
800609000050401000470052309000200700009080405061907030087000100030006008204300570,813679254952431687476852319348265791729183465561947832687594123135726948294318576
035701080029086100700490000006003840000200650510040000268030007100002009094500060,635721984429386175781495326976153842843279651512648793268934517157862439394517268
200008900060070003004030020108004000000093006030005197600510380001600502920000604,273458961869271453514936728198764235752193846436825197647512389381649572925387614
002106009508000100030040050900400000700200030086010547090307001040580290021000800,472156389568739124139842756953478612714265938286913547895327461647581293321694875
820310090000000108039000006687500000001700053043892000006289005000040200070650401,825316794764925138139478526687531942291764853543892617416289375358147269972653481
003000005700086029060004017018030000040012730000900600400591080830400096205000004,183279465754186329962354817618735942549612738327948651476591283831427596295863174
004057002000068093763010000005109078300200004900080000076030250000006400258700106,894357612512468793763912845625149378381275964947683521476831259139526487258794136
000004582658000009942100670030007098000060000170020040300006000001480037400705201,713694582658273419942158673236547198894361725175829346327916854561482937489735261
169004000300076400000001059040000798507802061030000000908035024450017000200090003,169524837385976412724381659642153798597842361831769245978635124453217986216498573
820010605060400003093006001000850906007002140000079300040007009500380000012005800,824713695165498723793526481231854976957632148486179352348267519579381264612945837
040900608031002000780010004500809002000006091960050700004000850000743009027500306,245937618631482975789615234513879462478326591962154783394261857856743129127598346
004001600809060305030070024052140000000900060100038900015800000008057030493002070,524381697879264315631579824952146783387925461146738952715893246268457139493612578
070100090581000040006048000060200905400780200030065078000003080209000130003509607,374152896581697342926348751768234915495781263132965478617423589259876134843519627
080301900506409000100000750030200046040000200075800003052700080900563020004080310,487351962526479831193628754831297546649135278275846193352714689918563427764982315
000060010432800005000490003070102038920350700000000506080730000205008004017500069,859263417432871695761495283576142938928356741143987526684739152295618374317524869
050900147008420030000006900062000050147002800009003260800307605015040000720680000,256938147978421536431756982362894751147562893589173264894317625615249378723685419
040078030608000005020300900400060087001000400500200001960001003012039570007804060,149578632638492715725316948493165287271983456586247391964751823812639574357824169
640007000501068000080500000000030948079021500003600070030250007005804160900070802,642917385591368724387542619216735948879421536453689271138256497725894163964173852
805000679960050430000001000590023000700005280301000040600382700000600050034017090,815234679962758431473961528598423167746195283321876945659382714187649352234517896
360807100000003084500290030005040963000100400079000200080502600600031009240080070,364857192792613584518294736125748963836129457479365218983572641657431829241986375
002600040000203050096750003000070104030020780905180020200400061701000908060030000,352619847817243659496758213628375194134926785975184326283497561741562938569831472
600070000500380100079100400040050039017406008800027000438005060000008213002090000,681574392524389176379162485246851739917436528853927641438215967795648213162793854
081004200400280106900037540090040000230600007000751300614000080000000750700029030,581964273473285196962137548197342865235698417846751329614573982329816754758429631
002054060030108004040700893700062409081900000000030700506010008024007350000000200,892354167637198524145726893753862419481975632269431785576213948924687351318549276
705000020096803045100009080620001000003650708800790300000010059402030000070460001,785146923296873145134529687627381594943652718851794362368217459412935876579468231
000010203000894010007306040006000007704005301038009050200050006403102580090740030,849517263362894715517326948956431827724685391138279654281953476473162589695748132
092800005701000403080301000000008942058009100600704000040065027005020091200007300,392846715761592483584371269137658942458239176629714538943165827875423691216987354
005980001600071009018605030800002145050008000060043020409200057730000400000030096,375984261642371589918625734893762145254198673167543928489216357736859412521437896
007080134050401009900300006000805200806000047000042901035700000010050308702906000,267589134358461729941327856194875263826193547573642981435718692619254378782936415
070001094010020053038600000490500007001768005000000200003009061002804500540030708,275381694614927853938645172496512387321768945857493216783259461162874539549136728
200300079300057008006004000050009003700100200908006100034800010090405080102060750,245381679319657428876294531451729863763148295928536147534872916697415382182963754
750004060000397400803000290006051008004800950000700300000108000507930040930042001,759284163621397485843615297396451728174823956285769314462178539517936842938542671
020006003013075020405010000650300800902007040004100905000000416090400007000682000,729846153813975624465213798651394872982567341374128965238759416596431287147682539
052000100000030000036908040009300570073642800108070003000004086697050002010020000,952467138481235967736918245269381574573642891148579623325194786697853412814726359
780000050500009042000630907008506010900380400456007000037001006010290300000700520,789124653563879142142635987328546719971382465456917238237451896615298374894763521
601503020080000006900020100048706050030004091200080700000105403460009005507030600,671543928382917546954628137148796352736254891295381764829165473463879215517432689
073400000000030684090256030000100070104902003820060000050004100700600002009017508,673481925512739684498256731935148276164972853827563419356824197781695342249317568
062100040700098005053070900007025400090000100000060023000500080304009071018034290,962153847741298635853476912137825469296347158485961723679512384324689571518734296
009731000703508020014006500000180040006400905090000208000000760130900000058307001,529731684763548129814296537275189346386472915491653278942815763137964852658327491
006000209020716008043900057605043000007000300400601920080005000900480060001002500,876534219529716438143928657695243871217859346438671925384165792952487163761392584
030710000004003102002008650108200009000006030006974800540001090900050248200600700,635712984894563172712498653178235469429186537356974821547821396961357248283649715
020009047760050908500040010087390400940281000006500000003708020001000304000000605,128639547764152938539847216287396451945281763316574892453768129671925384892413675
078001039120080506000000400002000300041802900650307001807600040030409000500000602,478561239123984576965273418782196354341852967659347821897625143236419785514738692
100000007600200500023007064000509470007008039002013006000060102950400080030901700,145896327679234518823157964368529471517648239492713856784365192951472683236981745
070056380300209010500070002850000009409030060067040200230800046080501007000400100,972156384346289715518374692853612479429735861167948253231897546684521937795463128
007608000439002005068350090080700100700030409020541000003900002105000084000000630,517698243439172865268354791384729156751836429926541378643987512175263984892415637
002010000058002031004008560073801400010093600800640005030005000900020708006070090,362519874758462931194738562673851429415293687829647315237985146941326758586174293
072098016040003502000010730030006008008405000500070940810009060060140000059002370,372598416941763582685214739734926158198435627526871943817359264263147895459682371
069405001120000400048200300000700036605003002001090870800000007710034650000008290,369485721127369485548217369984721536675843912231596874893652147712934658456178293
001070000000062070803190005540208100000046302300500009005780096200000003197000040,621875934954362871873194625549238167718946352362517489435781296286459713197623548
502804090600051470049072008004000500907000680010007030030210040005086010820300009,572834196683951472149672358364198527957423681218567934736219845495786213821345769
305060000046200370000700090020001400059400820800003005002158007000002900601390004,375869142946215378218734596723581469159476823864923715492158637537642981681397254
040002981000050060086900043700468000003027000420000100390700002870306090015009008,547632981139854267286971543751468329963127854428593176394785612872316495615249738
007001200200600500005004006093050607070020040010406038904005013001300709030800000,367581294249637581185294376493158627678923145512476938924765813851342769736819452
100070040300045109860300000000027800046830507002500000010000602090482050075090030,159278346327645189864319275531927864946831527782564913418753692693482751275196438
200000500500971802060000071700000036120007900004286000030815000080030104905602007,271468593543971862869523471758194236126357948394286715437815629682739154915642387
017209004302400500090530070800060031009008400006100090074300008080070250000091600,517289364362417589498536172845962731139758426726143895674325918981674253253891647
960000002000071000015902600050060034700039085290080000000004003801500090024700010,967358142482671359315942678158267934746139285293485761679814523831526497524793816
010040002607300004085206073090005000836000100701008300002980057000401090008072600,319847562627359814485216973294135786836794125751628349162983457573461298948572631
060039200402060700970000058000006030008490102031070000509300046307008001080020005,865739214412865793973241658294186537758493162631572489529317846347658921186924375
064380020070000009250000006083791000100048070009520600000062501096104300000905400,964387125371256849258419736683791254125648973749523618437862591596174382812935467
730006200080090005004100000600003071005400300003002906091200640050008009206710008,739586214182394765564127893628953471975461382413872956891235647357648129246719538
607004080300052700050083001000009458082006309500140000190007020046000100070320006,627914583318652794954783261761239458482576319539148672193467825246895137875321946
090000005103007080080613007000970030009200040210050060000045200060000108857020003,796482315123597684584613927645971832379268541218354769931845276462739158857126493
002018309360050000805200400900721060000400700500000001000863070706000095104009020,472618359361954287895237416943721568618495732527386941259863174736142895184579623
127000000000670800030000104005830007002060390019000040070082501000090003046503029,127348956594671832638925174465839217782164395319257648973482561251796483846513729
409070080051000000023405091900706205030850007010002000070261800605907000000000040,469173582851629374723485691948716235236854917517392468374261859685947123192538746
069310008103005000850700004390000200008020076000951000005087069030064020007000501,469312758173845692852796134394678215518423976726951483245187369931564827687239541
078120050020086000000000900005700001230005690407260830610509400000400702080030010,978124356523986174146357928865793241231845697497261835612579483359418762784632519
680004302402000000070053000004309700020000906910070008850030010001800070390106405,685714392432968157179253864564389721728541936913672548856437219241895673397126485
050093408000001060201704003620470000000605900590100300000020089000500107308006040,756293418439851762281764593623479851817635924594182376145327689962548137378916245
018300002605102040000000510009040837050001600403207009094075000000000096280000300,718354962635192748942768513129546837857931624463287159394675281571823496286419375
034001005700003000981600004600000002090700410108060930005408001002970000060035078,234891765756243189981657324647319852593782416128564937375428691812976543469135278
200000380090602007084100050906000000102740509000030270040809603503027100800001000,217594386395682417684173952976215834132748569458936271741859623563427198829361745
210007000840020030003000106927060005400003060600400289105840000000009400080530910,216357894849621537573984126927168345458293761631475289195842673362719458784536912
800003900702600014060080502050000700308907200100000086000200009600140370470090608,815423967732659814964781532256814793348967251197532486583276149629148375471395628
600108000000004165300500704051020907790080650000000000004210800980306070007090023,645178239278934165319562784851623947793481652426759318534217896982346571167895423
800049001002005030796000480600000003039708050004012960025900700040036008108050002,853649271412875639796123485671594823239768154584312967325981746947236518168457392
040031700080000495007090020538006007006004189000002000305809010060270050200060000,942531768183627495657498321538916247726354189419782536375849612861273954294165873
003000002190700040072406905000010607309270000005080294008125000400900003600000080,543891762196752348872436915284519637369274851715683294938125476457968123621347589
007120095560003007819000000090400010004365200700000830300070960040090000005600028,437128695562943187819756342293487516184365279756219834328574961641892753975631428
006048050500730408094000060100005037280079006000600210701000900008251000040000320,376948152512736498894512763169425837283179546457683219721364985938251674645897321
000975300019008000007003480000000018452000900000630070170400002805001006204789030,648975321319248657527163489736594218452817963981632574173456892895321746264789135
000702001010008792090000068300580000874100000020364009206030050500040010001200406,658792341413658792792413568369587124874129635125364879246831957587946213931275486
060090004075062800000070300104008020309400057000009003006000210002603045708005009,263891574475362891891574362154738926389426157627159483536947218912683745748215639
040500607006203900750000028000064001010000803030089500090030070208406000003017005,342598617186273954759641328825364791914725863637189542591832476278456139463917285
905302000000049510208006700000000050720010680004087300086000009070095400403700160,915372846367849512248156793831264957729513684654987321586431279172695438493728165
040108950002000001008025360007300090200046000035709200070080000009500804600030705,346178952752693481918425367467352198291846573835719246573284619129567834684931725
800000010602009400370100509040582030007010050000703261001800702900000080050200643,895427316612359478374168529146582937237916854589743261461835792923674185758291643
050190804300080610100504000001700009907000026006000350400602000080030700060015042,652193874394287615178564293531726489947358126826941357419672538285439761763815942
800000060020150000940768003050600142210080070060000509000097004100000830370004025,835942761627153498941768253758639142219485376463271589582397614194526837376814925
750009200048000100001060050030002097000840630170003500005020700007350020980401360,753189246648235179291764853836512497529847631174693582365928714417356928982471365
608204070000300900120070008090005023400000100083000407017058000806903000052010096,638294571574381962129576348791845623465732189283169457917658234846923715352417896
000700020704029800060003009810600002009080500075904003001050067080030040406200130,598761324734529816162843759813675492649382571275914683321458967987136245456297138
580071000601000200040000980020003050004720603705869140000200709000508060103400000,582971436691384275347652981926143857814725693735869142458236719279518364163497528
563007800000300097007041000028010000700600402610970030032005000400000126100408950,563297841841356297297841365328514679759683412614972538932165784485739126176428953
000709006643000100007040053100802090730050208000006005006005900910403080584010000,851739426643528179297641853165872394739154268428396715376285941912463587584917632
030000207700100068605004090000003020980060103040805009310096400200300700058201006,831659247794132568625784391576913824982467153143825679317596482269348715458271936
080200540605400731000001900069017020140500870000030000200798300450002000300000068,981273546625489731734651982569817423143526879872934615216798354458362197397145268
700900003005800001098002070320010490800020006049000510200600387000004200076030005,762941853435867921198352674327516498851429736649783512214695387583174269976238145
001005040005020067896300010000040200083907050150000093000002806072850009400760100,721695348345128967896374512967543281283917654154286793519432876672851439438769125
004500060308604579900000000010003850702009010480057002000701930001200004830000006,174592368328614579965378241619423857752869413483157692246781935591236784837945126
304008200780000159015060400060802790000300020870690000041205008900070030000004600,394518267786423159215769483463852791159347826872691345641235978928176534537984612
200079060041608230070000008000090005056302000708100340009581706000004100002006980,283479561941658237675213498324897615156342879798165342439581726867924153512736984
001400600490306020720008000010069700000000036050102948003080005240070090860050370,531427689498316527726598413314869752982745136657132948173984265245673891869251374
000200605900100047080004010061807390040603000028040700034000800006301002290070006,417239685953186247682754913561827394749613528328945761134562879876391452295478136
000300090721080050050004608003060004270009030085720060000830007190200000004600510,648352791721986453359174628913568274276419835485723169562831947197245386834697512
700640020000500000003802046900060208470003050000150700091380500500090103802000060,789641325264539817153872946915467238478923651326158794691384572547296183832715469
037209000012507040000000800400000005205010963700650010008302107009000006006401020,837249651612587349954136872461923785285714963793658214548362197129875436376491528
000230600802700040190080050017009030000407502620000809000006980030502001756000300,475231698862795143193684257517829436389467512624153879241376985938542761756918324
106000074000980000250000009000007040019030620302406580604010350030200000087500012,196352874743981265258674139865127943419835627372496581624719358531248796987563412
030001600600809100907420500093050008180042007002300040000080039050000820040103060,834571692625839174917426583493657218186942357572318946761285439359764821248193765
070006000040521006008040000000300005760002083014000090500810207080005069109400030,271986354943521876658743921892374615765192483314658792536819247487235169129467538
600139000004008500020000086030000259800096007000720100540600071200010805083070040,658139724974268513321457986736841259812596437495723168549682371267314895183975642
000291360060500000008300090090700041700080925406050000000900400602417800100003207,574291368963548172218376594895732641731684925426159783387925416652417839149863257
053209060000870500901006000609700000420001800005980700000030004008500072030020015,853219467246873591971456238689745123427361859315982746592137684168594372734628915
470000006006800709002010080209080650500042800017500000900070300004320590605100004,478259136156834729392617485249781653563942817817563942921475368784326591635198274
890260001010307204004000790600045173000020009400800000745103060000000058030609000,897264531516397284324518796682945173153726849479831625745183962961472358238659417
510008032702069004000000000600150080000604003970080005290005006080700901050043700,519478632732569814468231597643157289825694173971382465297815346384726951156943728
670093020032000000000001406500074000210860000008009605820057300009080170300000040,674593821132648957985721436596174283213865794748239615821457369459386172367912548
900300074850070000002000910620804009015600200008050001540061008100930502073040000,961325874854179623732486915627814359415693287398752461549261738186937542273548196
002069000000800400019540068000105006007900005840023700304006901250008070600030020,482369157536817492719542368923175846167984235845623719374256981251498673698731524
104079085050100003008600420965300004400700100370080060620510000003400007000002910,134279685256148793798653421965321874482765139371984562629517348813496257547832916
000043100009000800820500700710050409005000070060001023084200360570090200100086005,657843192349127856821569734713652489295438671468971523984215367576394218132786945
906073000580000400030002001050089600008200503400610700820700050040000309000196008,916473825582961437734852961257389614168247593493615782829734156641528379375196248
206300000300001750070908020763000090500002400009610800002007960014029007030480500,296375148348261759175948623763854291581792436429613875852137964614529387937486512
100920500624380100900706800800060030060002000750130090478009006000040920003000080,187924563624385179935716842849567231361492758752138694478259316516843927293671485
000000763850000020001604009204509000080073056000010908020830004003000090700065102,492158763856397421371624589264589317189473256537216948925831674613742895748965132
080400007300050100920003860030006701708001504400900020000710308150008002040035006,581469237376852149924173865239546781768321594415987623692714358153698472847235916
900000180058009006040001302005020079360580000710046000006300020230010050000470800,923764185158239746647851392485123679369587214712946538876395421234618957591472863
000200500861370040500098003030010008920800300600000427204150000093406001000007200,379241586861375942542698173435712698927864315618539427284153769793426851156987234
016905380000000205000387400091000008004500006070001920500106070038740000200009034,416925387783614295952387461691273548324598716875461923549136872138742659267859134
090208035000000070720530009002010790003400000100890504401306002006009080580140000,694278135315964278728531649842615793953427816167893524471386952236759481589142367
700106094031050000020040080840007900000310706600094500100602000004005002050080073,785126394431859267926743185843567921592318746617294538178632459364975812259481673
800090200001078304000500070659300000000920130102040057907082000200004608003600020,876493215591278364324561879659317482748925136132846957967182543215734698483659721
700095041091040506008600020170000302056000000080407000000821059400009070000500603,763295841291748536548613927174956382356182794982437165637821459415369278829574613
308020910000708400009100207052060000000017050004000703000040569806530004100900000,378624915521798436469153287752369841983417652614285793237841569896532174145976328
004080030060510090200000504405902700800003602070050003720000010093608400008009007,954287136367514298281396574435962781819743652672851943726435819193678425548129367
080205300090000017010074600002008005070030802068007490057801003000690500400002100,786215349594386217213974658942168735175439862368527491657841923821693574439752186
070086009100007300603921080000009000850600704009540038580030020004000010061000005,275386149198457362643921587436879251852613794719542638587134926924765813361298475
200000001003029000940306700704010208000507369035800000058004072360000800029060010,286475931573129486941386725794613258812547369635892147158934672367251894429768513
000200400103586900075010060080005230400600105902300087008000500000792300310004006,896237451143586972275419863681975234437628195952341687728163549564792318319854726
000209400109068000500070960603500002400980000020004197006001280080000604070020013,768259431139468725542173968693517842417982356825634197356741289281395674974826513
071600503904100020000000000005790810020400079000231060009527008300960704800000006,271649583984153627563872941435796812126485379798231465649527138312968754857314296
802070090094000035000054000040821703080000500601300020030290054060507200900016000,852173496794682135316954872549821763283769541671345928137298654468537219925416387
900000401000038056602150003107060005000020900008403027410000072006790800003005060,935672481741938256682154793127869345364527918598413627419386572256791834873245169
000350072503200014040076090385702000091000060060000208034009006100800400000000735,619354872573298614842176593385762941291485367467913258734529186156837429928641735
700904006930506000000030980008603074060010530000278090804000750602100000050000102,785924316931586427426731985198653274267419538543278691814362759672195843359847162
070046500005090003610800000103000800906070051050300420200004037007961004860200000,372146598485792163619853742143625879926478351758319426291584637537961284864237915
002490000030800701506070040200083907010005030960000450000704100790000300054020006,172496583439852761586371249245683917817945632963217458628734195791568324354129876
408905000136200005000070043000006237500708000900010500610000080094002301005000692,478935126136284975259671843841596237563728419927413568612359784794862351385147692
008004060470010030001002807604027001000500900500301480100070500030000020980405703,258734169479618235361952847694827351813546972527391486146273598735189624982465713
078010200009060004310500690801400902046702050030005080000000560700843000002009700,678914235529367814314528697851436972946782351237195486493271568765843129182659743
013050402000806005000200978600000020028903007745008030904010700060087100000005004,813759462297846315456231978639574821128963547745128639984312756562487193371695284
400500300070830006508002000010209008080050270900000530046000000003900107201083400,469517382172834956538692714315279648684351279927468531746125893853946127291783465
000400207619070050000008310830000720070014060200830005057900084096000100320000009,583461297619372458742598316834659721975214863261837945157923684496785132328146579
009610040080000000401053907067200030500700000002980006006304018240007650700008200,379612845685479321421853967867241539594736182132985476956324718248197653713568294
040800300000064097206070501801007203500190070004020080108005920030006005900000600,749851362315264897286379541891647253523198476674523189168735924432986715957412638
024830090001560804700900000930750208012006050080009600000000406005400903800020017,624837195391562874758914362936751248412386759587249631273195486165478923849623517
180900030052730014900026050000000080075400600046082009700310062000800307000050001,187945236652738914934126758219673485875491623346582179798314562521869347463257891
023000000009003640700890001010650870035900100674000020000100205290700000450006930,523461798189573642746892351912654873835927164674318529367149285298735416451286937
073500006000003058090002410809400000360050090050706000084100239005027040016009800,173584926642913758598672413829431567367258194451796382784165239935827641216349875
002700018400009670100358000030100400008002901060900025607003000050400090904060082,392746518485219673176358249239185467548672931761934825627893154853421796914567382
760080230000000840013009000250710900009020405000003706040302060190500000008470502,764185239925637841813249657256714983379826415481953726547392168192568374638471592
950100060007805002000072040108400003090000615000300200014087000000560000360201790,952134867647895132831672549128456973493728615576319284214987356789563421365241798
003090815200054006070603000100905002604300980008070000000100004090248300701009060,463792815219854736875613429137985642654321987928476153382167594596248371741539268
080130072061005000300064005004000007517000023602400890000900000700001936000823010,485139672261785349379264185894312567517698423632457891143976258728541936956823714
078450010420080000056092000030006070000010384009000205005039026000000701340207090,978453612423681957156792843534826179267915384819374265785139426692548731341267598
309210000000004608002708003706000045000072100010905300604000090050031002801560007,389216754175394628462758913796183245543672189218945376634827591957431862821569437
000035090009100605050042070407020800601000000200080034020807910160009002008003506,712635498349178625856942371437521869681394257295786134524867913163459782978213546
005406800903875000002010004400708012500000607060001003200007090000040270008030061,175426839943875126682913754439768512521394687867251943214687395356149278798532461
100000600805026049062307500508000060070561003000009420300005901401703000000000080,147958632835126749962347518598234167274561893613879425326485971481793256759612384
006070010000032004139650080020460050010000706805000340570803000000000902400010800,246978513758132694139654287327469158914385726865721349572893461681547932493216875
820004910003000607700901025030609100209300008070050004000073450016280030000000200,825764913193528647764931825538649172249317568671852394982173456416285739357496281
020508900096004008400201000809007030370006459000020100064079000580000300031040206,723568941196734528458291763819457632372186459645923187264379815587612394931845276
029760000087104000010020603003680900060050047708000200100090005070003402504000318,329765184687134529415829673243687951961352847758941236132498765876513492594276318
800070506067800030031490000050000407000012900103700002080001705040009000205300849,824173596967825134531496278652938417478612953193754682389241765746589321215367849
005306041800059000610000000070210050900600000421008070084037610009005000732000890,295386741847159263613742589376214958958673124421598376584937612169825437732461895
500000002006709300208315006060000030002007504305098701701406000000001005000280900,539864172416729358278315496167542839982137564345698721791456283823971645654283917
005104900000600081908700020079401056360075040002000000490000860007230000000008103,625184937734692581918753624879421356361875249542369718493517862187236495256948173
500003002008007901006200850004509020000020398020670100900710030103006007640080500,591863472238457961476291853814539726765124398329678145982715634153946287647382519
